,virus,Start,End,Score
378,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1890,1900,0
379,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1895,1905,0
380,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1900,1910,0
381,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1905,1915,0
382,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1910,1920,0
383,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1915,1925,0
384,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1920,1930,0
385,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1925,1935,0
386,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1930,1940,0
387,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1935,1945,0
388,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1940,1950,0
389,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1945,1955,0
390,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1950,1960,0
391,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1955,1965,0
392,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1960,1970,0
393,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1965,1975,0
394,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1970,1980,0
395,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1975,1985,0
396,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1980,1990,0
397,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1985,1995,0
398,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1990,2000,0
399,nc_045512.2.fasta.S15-30_L3-10_M3.pal,1995,2005,0
400,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2000,2010,0
401,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2005,2015,0
402,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2010,2020,0
403,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2015,2025,0
404,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2020,2030,0
405,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2025,2035,0
406,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2030,2040,0
407,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2035,2045,0
408,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2040,2050,0
409,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2045,2055,0
410,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2050,2060,0
411,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2055,2065,0
412,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2060,2070,0
413,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2065,2075,0
414,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2070,2080,0
415,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2075,2085,0
416,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2080,2090,0
417,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2085,2095,0
418,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2090,2100,0
419,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2095,2105,0
420,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2100,2110,0
421,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2105,2115,0
422,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2110,2120,0
423,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2115,2125,0
424,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2120,2130,0
425,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2125,2135,0
426,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2130,2140,0
427,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2135,2145,0
428,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2140,2150,0
429,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2145,2155,0
430,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2150,2160,0
431,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2155,2165,0
432,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2160,2170,0
433,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2165,2175,0
434,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2170,2180,0
435,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2175,2185,0
436,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2180,2190,0
437,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2185,2195,0
438,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2190,2200,0
439,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2195,2205,0
440,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2200,2210,0
441,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2205,2215,0
442,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2210,2220,0
443,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2215,2225,0
444,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2220,2230,0
445,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2225,2235,0
446,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2230,2240,0
447,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2235,2245,0
448,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2240,2250,0
449,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2245,2255,0
450,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2250,2260,0
451,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2255,2265,0
452,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2260,2270,0
453,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2265,2275,0
454,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2270,2280,0
455,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2275,2285,0
456,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2280,2290,0
457,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2285,2295,0
458,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2290,2300,0
459,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2295,2305,0
460,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2300,2310,0
461,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2305,2315,0
462,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2310,2320,0
463,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2315,2325,0
464,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2320,2330,0
465,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2325,2335,0
466,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2330,2340,0
467,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2335,2345,0
468,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2340,2350,0
469,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2345,2355,0
470,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2350,2360,0
471,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2355,2365,0
472,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2360,2370,0
473,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2365,2375,0
474,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2370,2380,0
475,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2375,2385,0
476,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2380,2390,0
477,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2385,2395,0
478,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2390,2400,0
479,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2395,2405,0
480,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2400,2410,0
481,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2405,2415,0
482,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2410,2420,0
483,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2415,2425,0
484,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2420,2430,0
485,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2425,2435,0
486,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2430,2440,0
487,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2435,2445,0
488,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2440,2450,0
489,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2445,2455,0
490,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2450,2460,0
491,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2455,2465,0
492,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2460,2470,0
493,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2465,2475,0
494,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2470,2480,0
495,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2475,2485,0
496,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2480,2490,0
497,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2485,2495,0
498,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2490,2500,0
499,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2495,2505,0
500,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2500,2510,0
501,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2505,2515,0
502,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2510,2520,0
503,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2515,2525,0
504,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2520,2530,0
505,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2525,2535,0
506,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2530,2540,0
507,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2535,2545,0
508,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2540,2550,0
509,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2545,2555,0
510,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2550,2560,0
511,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2555,2565,0
512,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2560,2570,0
513,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2565,2575,0
514,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2570,2580,0
515,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2575,2585,0
516,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2580,2590,0
517,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2585,2595,0
518,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2590,2600,0
519,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2595,2605,0
520,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2600,2610,0
521,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2605,2615,0
522,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2610,2620,0
523,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2615,2625,0
524,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2620,2630,0
525,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2625,2635,0
526,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2630,2640,0
527,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2635,2645,0
528,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2640,2650,0
529,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2645,2655,0
530,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2650,2660,0
531,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2655,2665,0
532,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2660,2670,0
533,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2665,2675,0
534,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2670,2680,0
535,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2675,2685,0
536,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2680,2690,0
537,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2685,2695,0
538,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2690,2700,0
539,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2695,2705,0
540,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2700,2710,0
541,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2705,2715,0
542,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2710,2720,0
543,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2715,2725,0
544,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2720,2730,0
545,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2725,2735,0
546,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2730,2740,0
547,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2735,2745,0
548,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2740,2750,0
549,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2745,2755,0
550,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2750,2760,0
551,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2755,2765,0
552,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2760,2770,0
553,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2765,2775,0
554,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2770,2780,0
555,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2775,2785,0
556,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2780,2790,0
557,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2785,2795,0
558,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2790,2800,0
559,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2795,2805,0
560,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2800,2810,0
561,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2805,2815,0
562,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2810,2820,0
563,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2815,2825,0
564,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2820,2830,0
565,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2825,2835,0
566,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2830,2840,0
567,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2835,2845,0
568,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2840,2850,0
569,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2845,2855,0
570,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2850,2860,0
571,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2855,2865,0
572,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2860,2870,0
573,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2865,2875,0
574,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2870,2880,0
575,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2875,2885,0
576,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2880,2890,0
577,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2885,2895,0
578,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2890,2900,0
579,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2895,2905,0
580,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2900,2910,0
581,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2905,2915,0
582,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2910,2920,0
583,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2915,2925,0
584,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2920,2930,0
585,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2925,2935,0
586,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2930,2940,0
587,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2935,2945,0
588,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2940,2950,0
589,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2945,2955,0
590,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2950,2960,0
591,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2955,2965,0
592,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2960,2970,0
593,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2965,2975,0
594,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2970,2980,0
595,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2975,2985,0
596,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2980,2990,0
597,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2985,2995,0
598,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2990,3000,0
599,nc_045512.2.fasta.S15-30_L3-10_M3.pal,2995,3005,0
600,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3000,3010,0
601,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3005,3015,0
602,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3010,3020,0
603,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3015,3025,0
604,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3020,3030,0
605,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3025,3035,0
606,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3030,3040,0
607,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3035,3045,0
608,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3040,3050,0
609,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3045,3055,0
610,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3050,3060,0
611,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3055,3065,0
612,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3060,3070,0
613,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3065,3075,0
614,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3070,3080,0
615,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3075,3085,0
616,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3080,3090,0
617,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3085,3095,0
618,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3090,3100,0
619,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3095,3105,0
620,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3100,3110,0
621,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3105,3115,0
622,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3110,3120,0
623,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3115,3125,0
624,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3120,3130,0
625,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3125,3135,0
626,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3130,3140,0
627,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3135,3145,0
628,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3140,3150,0
629,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3145,3155,0
630,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3150,3160,7
631,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3155,3165,7
632,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3160,3170,7
633,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3165,3175,7
634,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3170,3180,7
635,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3175,3185,7
636,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3180,3190,7
637,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3185,3195,7
638,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3190,3200,7
639,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3195,3205,3
640,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3200,3210,0
641,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3205,3215,0
642,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3210,3220,0
643,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3215,3225,0
644,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3220,3230,0
645,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3225,3235,0
646,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3230,3240,0
647,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3235,3245,0
648,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3240,3250,0
649,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3245,3255,0
650,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3250,3260,0
651,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3255,3265,0
652,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3260,3270,0
653,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3265,3275,0
654,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3270,3280,0
655,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3275,3285,0
656,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3280,3290,0
657,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3285,3295,0
658,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3290,3300,0
659,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3295,3305,0
660,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3300,3310,0
661,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3305,3315,0
662,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3310,3320,0
663,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3315,3325,0
664,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3320,3330,0
665,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3325,3335,0
666,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3330,3340,0
667,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3335,3345,0
668,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3340,3350,0
669,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3345,3355,0
670,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3350,3360,0
671,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3355,3365,0
672,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3360,3370,0
673,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3365,3375,0
674,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3370,3380,0
675,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3375,3385,0
676,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3380,3390,0
677,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3385,3395,0
678,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3390,3400,0
679,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3395,3405,0
680,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3400,3410,0
681,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3405,3415,0
682,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3410,3420,0
683,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3415,3425,0
684,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3420,3430,0
685,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3425,3435,0
686,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3430,3440,0
687,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3435,3445,0
688,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3440,3450,0
689,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3445,3455,0
690,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3450,3460,0
691,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3455,3465,0
692,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3460,3470,0
693,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3465,3475,0
694,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3470,3480,0
695,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3475,3485,0
696,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3480,3490,0
697,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3485,3495,0
698,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3490,3500,0
699,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3495,3505,0
700,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3500,3510,0
701,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3505,3515,0
702,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3510,3520,0
703,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3515,3525,0
704,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3520,3530,0
705,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3525,3535,0
706,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3530,3540,0
707,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3535,3545,0
708,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3540,3550,0
709,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3545,3555,0
710,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3550,3560,0
711,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3555,3565,0
712,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3560,3570,0
713,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3565,3575,0
714,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3570,3580,0
715,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3575,3585,0
716,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3580,3590,0
717,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3585,3595,0
718,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3590,3600,0
719,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3595,3605,0
720,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3600,3610,0
721,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3605,3615,0
722,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3610,3620,0
723,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3615,3625,0
724,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3620,3630,0
725,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3625,3635,0
726,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3630,3640,0
727,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3635,3645,0
728,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3640,3650,0
729,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3645,3655,0
730,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3650,3660,0
731,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3655,3665,0
732,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3660,3670,0
733,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3665,3675,0
734,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3670,3680,0
735,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3675,3685,0
736,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3680,3690,0
737,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3685,3695,0
738,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3690,3700,0
739,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3695,3705,0
740,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3700,3710,0
741,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3705,3715,0
742,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3710,3720,0
743,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3715,3725,0
744,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3720,3730,0
745,nc_045512.2.fasta.S15-30_L3-10_M3.pal,3725,3735,0
